episode,Tabular Q-Learning,Vanilla DQN,DQN + Replay
2534,-136.94,-500.0,-493.75
2535,-136.95,-500.0,-493.75
2536,-136.14,-500.0,-493.75
2537,-135.82,-500.0,-493.75
2538,-135.06,-500.0,-493.75
2539,-134.34,-500.0,-493.75
2540,-133.53,-500.0,-493.75
2541,-133.85,-500.0,-493.75
2542,-134.33,-500.0,-492.58
2543,-134.33,-500.0,-492.58
2544,-134.8,-500.0,-492.58
2545,-134.73,-500.0,-492.58
2546,-136.57,-500.0,-492.58
2547,-135.79,-500.0,-492.58
2548,-136.77,-500.0,-492.58
2549,-135.71,-500.0,-492.58
2550,-136.25,-500.0,-492.58
2551,-135.45,-500.0,-492.58
2552,-135.81,-500.0,-492.58
2553,-137.61,-500.0,-492.58
2554,-137.86,-500.0,-492.58
2555,-137.85,-500.0,-492.58
2556,-137.68,-500.0,-492.58
2557,-136.59,-500.0,-492.58
2558,-137.92,-500.0,-492.58
2559,-137.94,-500.0,-492.58
2560,-137.1,-500.0,-492.58
2561,-136.69,-500.0,-492.58
2562,-136.39,-500.0,-492.58
2563,-135.5,-500.0,-492.58
2564,-135.46,-500.0,-495.7
2565,-136.07,-500.0,-495.7
2566,-136.87,-500.0,-495.7
2567,-136.72,-500.0,-494.57
2568,-135.73,-500.0,-494.57
2569,-134.95,-500.0,-491.91
2570,-134.14,-500.0,-489.19
2571,-133.74,-500.0,-486.77
2572,-134.18,-500.0,-484.65
2573,-133.46,-500.0,-482.28
2574,-134.32,-500.0,-480.73
2575,-133.8,-500.0,-477.7
2576,-133.3,-500.0,-473.42
2577,-134.21,-500.0,-473.24
2578,-134.32,-500.0,-469.07
2579,-134.14,-500.0,-466.86
2580,-133.41,-500.0,-466.86
2581,-131.48,-500.0,-462.49
2582,-130.96,-500.0,-462.49
2583,-130.88,-500.0,-462.49
2584,-131.65,-500.0,-462.49
2585,-131.87,-500.0,-462.49
2586,-131.84,-500.0,-462.49
2587,-133.1,-500.0,-462.49
2588,-133.14,-500.0,-462.49
2589,-132.28,-500.0,-462.49
2590,-132.71,-500.0,-462.49
2591,-133.38,-500.0,-462.49
2592,-132.63,-500.0,-462.49
2593,-131.36,-500.0,-462.49
2594,-129.97,-500.0,-462.49
2595,-130.16,-500.0,-462.49
2596,-130.69,-500.0,-462.49
2597,-130.81,-500.0,-462.49
2598,-130.68,-500.0,-462.49
2599,-130.47,-500.0,-462.49
2600,-129.89,-500.0,-462.49
2601,-128.89,-500.0,-462.49
2602,-128.19,-500.0,-462.49
2603,-128.74,-500.0,-462.49
2604,-128.94,-500.0,-462.49
2605,-128.97,-500.0,-462.49
2606,-126.84,-500.0,-462.49
2607,-127.85,-500.0,-462.49
2608,-127.57,-500.0,-462.49
2609,-128.52,-500.0,-462.49
2610,-129.02,-500.0,-462.49
2611,-129.52,-500.0,-462.49
2612,-130.48,-500.0,-462.49
2613,-130.19,-500.0,-462.49
2614,-129.35,-500.0,-462.49
2615,-128.49,-500.0,-462.49
2616,-127.1,-500.0,-462.49
2617,-127.59,-500.0,-462.49
2618,-126.69,-500.0,-462.49
2619,-126.47,-500.0,-462.49
2620,-127.83,-500.0,-462.49
2621,-127.69,-500.0,-462.49
2622,-127.55,-500.0,-462.49
2623,-127.03,-500.0,-462.49
2624,-126.6,-500.0,-462.49
2625,-126.57,-500.0,-462.49
2626,-126.18,-500.0,-462.49
2627,-124.87,-500.0,-462.49
2628,-124.89,-500.0,-462.49
2629,-124.66,-500.0,-462.49
2630,-124.15,-500.0,-462.49
2631,-124.07,-500.0,-462.49
2632,-124.53,-500.0,-462.49
2633,-125.57,-500.0,-462.49
2634,-126.14,-500.0,-462.49
2635,-126.41,-500.0,-462.49
2636,-126.35,-500.0,-462.49
2637,-125.72,-500.0,-462.49
2638,-126.12,-500.0,-462.49
2639,-125.45,-500.0,-462.49
2640,-126.31,-500.0,-462.49
2641,-126.27,-500.0,-462.49
2642,-126.1,-500.0,-463.66
2643,-125.38,-500.0,-463.66
2644,-125.72,-500.0,-463.66
2645,-124.99,-500.0,-463.66
2646,-124.19,-500.0,-463.66
2647,-124.45,-500.0,-463.66
2648,-124.86,-500.0,-463.66
2649,-125.84,-500.0,-463.66
2650,-125.44,-500.0,-463.66
2651,-124.77,-500.0,-463.66
2652,-124.35,-500.0,-463.66
2653,-123.56,-500.0,-463.66
2654,-123.73,-500.0,-463.66
2655,-124.21,-500.0,-463.66
2656,-124.93,-500.0,-463.66
2657,-125.19,-500.0,-463.66
2658,-124.61,-500.0,-463.66
2659,-123.75,-500.0,-463.66
2660,-124.25,-500.0,-463.66
2661,-123.77,-500.0,-463.66
2662,-124.36,-500.0,-463.66
2663,-123.71,-500.0,-463.66
2664,-123.49,-500.0,-463.66
2665,-123.75,-500.0,-463.66
2666,-124.97,-500.0,-463.66
2667,-124.83,-500.0,-465.51
2668,-126.17,-500.0,-465.51
2669,-126.69,-500.0,-468.69
2670,-127.24,-500.0,-471.41
2671,-126.62,-500.0,-473.83
2672,-125.96,-500.0,-477.84
2673,-126.61,-500.0,-480.21
2674,-126.15,-500.0,-481.76
2675,-126.48,-500.0,-484.79
2676,-126.57,-500.0,-489.07
2677,-124.88,-500.0,-489.25
2678,-124.87,-500.0,-493.42
2679,-124.65,-500.0,-495.63
2680,-125.32,-500.0,-495.63
2681,-125.28,-500.0,-500.0
2682,-125.89,-500.0,-500.0
2683,-125.01,-500.0,-500.0
2684,-125.97,-500.0,-500.0
2685,-125.6,-500.0,-500.0
2686,-126.21,-500.0,-500.0
2687,-124.89,-500.0,-500.0
2688,-125.49,-500.0,-500.0
2689,-126.84,-500.0,-500.0
2690,-126.75,-500.0,-500.0
2691,-126.65,-500.0,-500.0
2692,-126.08,-500.0,-500.0
2693,-125.84,-500.0,-500.0
2694,-126.31,-500.0,-500.0
2695,-125.5,-500.0,-500.0
2696,-124.56,-500.0,-500.0
2697,-124.14,-500.0,-500.0
2698,-124.88,-500.0,-500.0
2699,-124.2,-500.0,-500.0
2700,-124.66,-500.0,-500.0
2701,-125.16,-500.0,-500.0
2702,-125.15,-500.0,-500.0
2703,-125.17,-500.0,-500.0
2704,-124.17,-500.0,-500.0
2705,-125.07,-500.0,-500.0
2706,-125.21,-500.0,-500.0
2707,-125.14,-500.0,-500.0
2708,-125.34,-500.0,-500.0
2709,-124.25,-500.0,-500.0
2710,-123.01,-500.0,-500.0
2711,-122.46,-500.0,-500.0
2712,-122.4,-500.0,-500.0
2713,-122.52,-500.0,-500.0
2714,-123.32,-500.0,-500.0
2715,-123.47,-500.0,-500.0
2716,-125.1,-500.0,-500.0
2717,-123.95,-500.0,-500.0
2718,-123.3,-500.0,-500.0
2719,-123.13,-500.0,-500.0
2720,-122.4,-500.0,-500.0
2721,-122.38,-500.0,-500.0
2722,-123.22,-500.0,-500.0
2723,-123.87,-500.0,-500.0
2724,-124.02,-500.0,-500.0
2725,-123.62,-500.0,-500.0
2726,-123.31,-500.0,-500.0
2727,-123.46,-500.0,-496.71
2728,-122.7,-500.0,-495.08
2729,-122.47,-500.0,-491.66
2730,-122.33,-500.0,-488.09
2731,-123.43,-500.0,-487.62
2732,-123.41,-500.0,-484.44
2733,-122.24,-500.0,-480.05
2734,-121.56,-500.0,-475.73
2735,-120.48,-500.0,-472.16
2736,-121.27,-500.0,-468.21
2737,-121.78,-500.0,-466.14
2738,-121.97,-500.0,-463.77
2739,-121.81,-500.0,-461.8
2740,-121.9,-500.0,-458.95
2741,-121.23,-500.0,-454.6
2742,-121.55,-500.0,-454.6
2743,-121.54,-500.0,-453.97
2744,-121.45,-500.0,-453.09
2745,-121.25,-500.0,-453.09
2746,-120.15,-500.0,-453.09
2747,-120.57,-500.0,-453.09
2748,-119.89,-500.0,-453.09
2749,-118.81,-500.0,-453.09
2750,-118.35,-500.0,-453.09
2751,-118.36,-500.0,-453.09
2752,-118.37,-500.0,-453.09
2753,-117.25,-500.0,-453.09
2754,-116.23,-500.0,-453.09
2755,-115.68,-500.0,-453.09
2756,-114.47,-500.0,-453.09
2757,-114.06,-500.0,-453.09
2758,-114.02,-500.0,-453.09
2759,-114.02,-500.0,-453.09
2760,-113.46,-500.0,-453.09
2761,-114.48,-500.0,-453.09
2762,-114.52,-500.0,-453.09
2763,-114.46,-500.0,-453.09
2764,-113.76,-500.0,-453.09
2765,-112.72,-500.0,-453.09
2766,-111.97,-500.0,-453.09
2767,-112.25,-500.0,-453.09
2768,-110.91,-500.0,-453.09
2769,-109.97,-500.0,-453.09
2770,-109.29,-500.0,-453.09
2771,-109.06,-500.0,-453.09
2772,-109.01,-500.0,-453.09
2773,-108.46,-500.0,-453.09
2774,-107.2,-500.0,-453.09
2775,-106.43,-500.0,-453.09
2776,-106.03,-500.0,-453.09
2777,-105.97,-500.0,-453.09
2778,-105.15,-500.0,-453.09
2779,-104.73,-500.0,-453.09
2780,-103.76,-500.0,-453.09
2781,-103.78,-500.0,-453.09
2782,-102.52,-500.0,-453.09
2783,-102.7,-500.0,-453.09
2784,-100.9,-500.0,-453.09
2785,-101.15,-500.0,-453.09
2786,-100.36,-500.0,-453.09
2787,-100.24,-500.0,-453.09
2788,-99.59,-500.0,-453.09
2789,-98.18,-500.0,-453.09
2790,-97.27,-500.0,-453.09
2791,-97.29,-500.0,-453.09
2792,-97.27,-500.0,-453.09
2793,-97.3,-500.0,-453.09
2794,-96.77,-500.0,-453.09
2795,-96.7,-500.0,-453.09
2796,-96.47,-500.0,-453.09
2797,-95.62,-500.0,-453.09
2798,-94.59,-500.0,-453.09
2799,-94.49,-500.0,-453.09
2800,-93.97,-500.0,-453.09
2801,-93.34,-500.0,-453.09
2802,-93.27,-500.0,-453.09
2803,-92.39,-500.0,-453.09
2804,-92.36,-500.0,-453.09
2805,-91.08,-500.0,-453.09
2806,-90.88,-500.0,-453.09
2807,-89.91,-500.0,-453.09
2808,-89.32,-500.0,-453.09
2809,-89.3,-500.0,-453.09
2810,-89.37,-500.0,-453.09
2811,-89.35,-500.0,-453.09
2812,-88.24,-500.0,-453.09
2813,-87.58,-500.0,-453.09
2814,-86.77,-500.0,-453.09
2815,-86.41,-500.0,-453.09
2816,-84.84,-500.0,-453.09
2817,-84.81,-500.0,-453.09
2818,-84.81,-500.0,-453.09
2819,-84.78,-500.0,-453.09
2820,-83.96,-500.0,-453.09
2821,-83.91,-500.0,-453.09
2822,-83.03,-500.0,-453.09
2823,-82.06,-500.0,-453.09
2824,-81.71,-500.0,-453.09
2825,-81.1,-500.0,-453.09
2826,-80.77,-500.0,-453.09
2827,-80.39,-500.0,-456.38
2828,-80.37,-500.0,-458.01
2829,-79.81,-500.0,-457.09
2830,-79.89,-500.0,-460.66
2831,-78.75,-500.0,-457.85
2832,-77.9,-500.0,-458.27
2833,-77.86,-500.0,-461.32
2834,-77.76,-500.0,-465.64
2835,-77.67,-500.0,-469.21
2836,-76.78,-500.0,-473.16
2837,-76.85,-500.0,-475.23
2838,-75.9,-500.0,-477.6
2839,-75.87,-500.0,-479.57
2840,-75.06,-500.0,-482.42
2841,-75.01,-500.0,-486.77
2842,-74.02,-500.0,-486.77
2843,-74.06,-500.0,-487.4
2844,-73.38,-500.0,-485.62
2845,-73.46,-500.0,-485.62
2846,-73.54,-500.0,-485.62
2847,-72.61,-500.0,-485.62
2848,-71.73,-500.0,-485.62
2849,-71.76,-500.0,-485.62
2850,-71.45,-500.0,-485.62
2851,-71.37,-500.0,-485.62
2852,-70.72,-500.0,-485.62
2853,-70.76,-500.0,-485.62
2854,-70.77,-500.0,-482.69
2855,-70.63,-500.0,-482.69
2856,-70.65,-500.0,-482.69
2857,-70.68,-500.0,-482.69
2858,-69.91,-500.0,-482.69
2859,-69.9,-500.0,-482.69
2860,-69.87,-500.0,-482.69
2861,-68.85,-500.0,-482.69
2862,-68.11,-500.0,-482.69
2863,-68.07,-500.0,-482.69
2864,-68.12,-500.0,-482.69
2865,-68.14,-500.0,-482.69
2866,-66.65,-500.0,-482.69
2867,-66.41,-500.0,-482.69
2868,-66.36,-500.0,-482.69
2869,-66.38,-500.0,-482.69
2870,-66.45,-500.0,-482.69
2871,-66.46,-500.0,-482.69
2872,-66.51,-500.0,-482.69
2873,-66.31,-500.0,-482.69
2874,-66.27,-500.0,-482.69
2875,-66.23,-500.0,-482.69
2876,-66.26,-500.0,-482.69
2877,-67.09,-500.0,-482.69
2878,-67.08,-500.0,-482.69
2879,-67.02,-500.0,-482.69
2880,-66.93,-500.0,-482.69
2881,-66.87,-500.0,-482.69
2882,-66.93,-500.0,-482.69
2883,-66.72,-500.0,-482.69
2884,-66.68,-500.0,-482.69
2885,-66.0,-500.0,-482.69
2886,-65.98,-500.0,-482.69
2887,-66.02,-500.0,-482.69
2888,-66.02,-500.0,-482.69
2889,-66.04,-500.0,-482.69
2890,-66.14,-500.0,-482.69
2891,-65.36,-500.0,-482.69
2892,-65.35,-500.0,-482.69
2893,-65.34,-500.0,-482.69
2894,-65.36,-500.0,-482.69
2895,-65.35,-500.0,-482.69
2896,-65.34,-500.0,-482.69
2897,-65.35,-500.0,-482.69
2898,-65.35,-500.0,-482.69
2899,-65.38,-500.0,-482.69
2900,-65.35,-500.0,-482.69
2901,-65.34,-500.0,-482.69
2902,-65.33,-500.0,-482.69
2903,-65.31,-500.0,-482.69
2904,-65.34,-500.0,-482.69
2905,-65.34,-500.0,-482.69
2906,-65.36,-500.0,-482.69
2907,-65.38,-500.0,-482.69
2908,-65.35,-500.0,-482.69
2909,-65.34,-500.0,-482.69
2910,-65.27,-500.0,-482.69
2911,-66.09,-500.0,-482.69
2912,-66.86,-500.0,-482.69
2913,-66.98,-500.0,-482.69
2914,-67.74,-500.0,-482.69
2915,-67.73,-500.0,-482.69
2916,-67.61,-500.0,-482.69
2917,-67.66,-500.0,-482.69
2918,-67.31,-500.0,-482.69
2919,-67.31,-500.0,-482.69
2920,-67.29,-500.0,-482.69
2921,-67.25,-500.0,-482.69
2922,-67.22,-500.0,-482.69
2923,-67.26,-500.0,-482.69
2924,-67.22,-500.0,-482.69
2925,-67.24,-500.0,-482.69
2926,-67.23,-500.0,-482.69
2927,-67.21,-500.0,-482.69
2928,-67.93,-500.0,-482.69
2929,-67.89,-500.0,-487.03
2930,-67.81,-500.0,-487.03
2931,-67.79,-500.0,-490.31
2932,-67.79,-500.0,-493.07
2933,-68.09,-500.0,-494.41
2934,-68.62,-500.0,-494.41
2935,-68.52,-500.0,-494.41
2936,-68.55,-500.0,-494.41
2937,-67.92,-500.0,-494.41
2938,-67.91,-500.0,-494.41
2939,-67.93,-500.0,-494.41
2940,-67.77,-500.0,-494.41
2941,-67.78,-500.0,-494.41
2942,-67.74,-500.0,-494.41
2943,-67.63,-500.0,-494.41
2944,-67.48,-500.0,-497.07
2945,-67.38,-500.0,-497.07
2946,-67.26,-500.0,-497.07
2947,-67.26,-500.0,-497.07
2948,-67.25,-500.0,-497.07
2949,-67.3,-500.0,-497.07
2950,-67.3,-500.0,-497.07
2951,-68.36,-500.0,-497.07
2952,-68.36,-500.0,-497.07
2953,-68.38,-500.0,-497.07
2954,-68.55,-500.0,-500.0
2955,-68.56,-500.0,-500.0
2956,-68.49,-500.0,-500.0
2957,-68.47,-500.0,-500.0
2958,-68.63,-500.0,-500.0
2959,-68.63,-500.0,-500.0
2960,-68.64,-500.0,-500.0
2961,-68.62,-500.0,-500.0
2962,-68.62,-500.0,-500.0
2963,-68.61,-500.0,-500.0
2964,-68.56,-500.0,-500.0
2965,-68.57,-500.0,-500.0
2966,-68.56,-500.0,-500.0
2967,-68.5,-500.0,-500.0
2968,-68.5,-500.0,-500.0
2969,-68.47,-500.0,-500.0
2970,-68.37,-500.0,-500.0
2971,-68.34,-500.0,-500.0
2972,-68.28,-500.0,-500.0
2973,-69.15,-500.0,-500.0
2974,-69.14,-500.0,-500.0
2975,-69.11,-500.0,-500.0
2976,-69.08,-500.0,-500.0
2977,-68.23,-500.0,-500.0
2978,-68.25,-500.0,-500.0
2979,-68.3,-500.0,-500.0
2980,-68.3,-500.0,-500.0
2981,-68.28,-500.0,-500.0
2982,-68.24,-500.0,-500.0
2983,-68.35,-500.0,-500.0
2984,-68.39,-500.0,-500.0
2985,-69.03,-500.0,-500.0
2986,-69.56,-500.0,-500.0
2987,-69.51,-500.0,-500.0
2988,-69.47,-500.0,-500.0
2989,-69.41,-500.0,-500.0
2990,-69.31,-500.0,-500.0
2991,-69.33,-500.0,-500.0
2992,-69.34,-500.0,-500.0
2993,-69.31,-500.0,-500.0
2994,-69.26,-500.0,-500.0
2995,-69.28,-500.0,-500.0
2996,-69.26,-500.0,-500.0
2997,-69.24,-500.0,-500.0
2998,-69.24,-500.0,-500.0
2999,-69.22,-500.0,-500.0
3000,-69.21,-500.0,-500.0
3001,-69.22,-500.0,-500.0
3002,-69.22,-500.0,-500.0
3003,-69.23,-500.0,-500.0
3004,-69.26,-500.0,-500.0
3005,-69.24,-500.0,-500.0
3006,-69.23,-500.0,-500.0
3007,-69.23,-500.0,-500.0
3008,-69.25,-500.0,-500.0
3009,-69.42,-500.0,-500.0
3010,-69.43,-500.0,-500.0
3011,-68.58,-500.0,-500.0
3012,-67.82,-500.0,-500.0
3013,-67.72,-500.0,-500.0
3014,-66.93,-500.0,-500.0
3015,-66.95,-500.0,-500.0
3016,-66.98,-500.0,-500.0
3017,-66.96,-500.0,-500.0
3018,-66.92,-500.0,-500.0
3019,-66.97,-500.0,-496.56
3020,-66.96,-500.0,-496.56
3021,-66.97,-500.0,-496.56
3022,-66.96,-500.0,-496.56
3023,-66.92,-500.0,-496.56
3024,-66.92,-500.0,-496.56
3025,-66.9,-500.0,-496.56
3026,-66.95,-500.0,-496.56
3027,-66.96,-500.0,-496.56
3028,-66.2,-500.0,-496.56
3029,-66.2,-500.0,-496.56
3030,-66.18,-500.0,-496.56
3031,-66.15,-500.0,-496.56
3032,-66.15,-500.0,-496.56
3033,-65.85,-500.0,-496.56
3034,-65.33,-500.0,-496.56
3035,-65.33,-500.0,-496.56
3036,-65.32,-500.0,-496.56
3037,-65.32,-500.0,-496.56
3038,-65.31,-500.0,-496.56
3039,-65.32,-500.0,-496.56
3040,-65.3,-500.0,-496.56
3041,-65.33,-500.0,-496.56
3042,-65.33,-500.0,-496.56
3043,-65.63,-500.0,-496.56
3044,-65.62,-500.0,-496.56
3045,-65.72,-500.0,-496.56
3046,-65.71,-500.0,-496.56
3047,-65.73,-500.0,-496.56
3048,-65.75,-500.0,-496.56
3049,-65.69,-500.0,-496.56
3050,-65.68,-500.0,-496.56
3051,-65.72,-500.0,-496.56
3052,-65.73,-500.0,-496.56
3053,-65.67,-500.0,-496.56
3054,-66.56,-500.0,-496.56
3055,-66.6,-500.0,-496.56
3056,-66.63,-500.0,-496.56
3057,-66.65,-500.0,-496.56
3058,-66.5,-500.0,-496.56
3059,-66.56,-500.0,-496.56
3060,-66.56,-500.0,-496.56
3061,-66.54,-500.0,-496.56
3062,-66.5,-500.0,-496.56
3063,-66.5,-500.0,-496.56
3064,-66.52,-500.0,-496.56
3065,-66.51,-500.0,-496.56
3066,-66.51,-500.0,-496.56
3067,-66.55,-500.0,-496.56
3068,-66.58,-500.0,-496.56
3069,-66.59,-500.0,-496.56
3070,-66.61,-500.0,-496.56
3071,-66.61,-500.0,-496.56
3072,-66.67,-500.0,-496.56
3073,-65.82,-500.0,-496.56
3074,-65.84,-500.0,-496.56
3075,-65.85,-500.0,-496.56
3076,-65.84,-500.0,-496.56
3077,-65.84,-500.0,-496.56
3078,-65.84,-500.0,-496.56
3079,-65.82,-500.0,-496.56
3080,-65.79,-500.0,-496.56
3081,-65.83,-500.0,-496.56
3082,-65.83,-500.0,-496.56
3083,-65.74,-500.0,-496.56
3084,-65.72,-500.0,-496.56
3085,-65.05,-500.0,-496.56
3086,-64.52,-500.0,-496.56
3087,-64.55,-500.0,-496.56
3088,-64.58,-500.0,-496.56
3089,-64.59,-500.0,-496.56
3090,-64.57,-500.0,-496.56
3091,-64.54,-500.0,-496.56
3092,-65.23,-500.0,-496.56
3093,-65.29,-500.0,-496.56
3094,-65.28,-500.0,-496.56
3095,-65.28,-500.0,-496.56
3096,-65.35,-500.0,-496.56
3097,-65.35,-500.0,-496.56
3098,-65.35,-500.0,-496.56
3099,-65.38,-500.0,-496.56
3100,-65.38,-500.0,-496.56
3101,-65.34,-500.0,-496.56
3102,-65.35,-500.0,-496.56
3103,-65.35,-500.0,-496.56
3104,-65.37,-500.0,-496.56
3105,-65.34,-500.0,-496.56
3106,-65.41,-500.0,-496.56
3107,-65.4,-500.0,-496.56
3108,-65.44,-500.0,-496.56
3109,-65.23,-500.0,-496.56
3110,-65.26,-500.0,-496.56
3111,-65.31,-500.0,-496.56
3112,-65.31,-500.0,-496.56
3113,-65.29,-500.0,-496.56
3114,-65.34,-500.0,-496.56
3115,-65.32,-500.0,-496.56
3116,-65.33,-500.0,-496.56
3117,-65.29,-500.0,-496.56
3118,-65.3,-500.0,-496.56
3119,-65.23,-500.0,-500.0
3120,-65.24,-500.0,-500.0
3121,-65.25,-500.0,-500.0
3122,-65.29,-500.0,-500.0
3123,-65.25,-500.0,-500.0
3124,-65.28,-500.0,-500.0
3125,-65.33,-500.0,-500.0
3126,-65.3,-500.0,-500.0
3127,-65.32,-500.0,-500.0
3128,-65.33,-500.0,-500.0
3129,-65.34,-500.0,-498.11
3130,-65.4,-500.0,-495.59
3131,-65.46,-500.0,-495.45
3132,-65.46,-500.0,-495.45
3133,-65.48,-500.0,-491.06
3134,-65.5,-500.0,-491.06
3135,-65.55,-500.0,-490.7
3136,-65.5,-500.0,-487.41
3137,-65.51,-500.0,-487.41
3138,-65.51,-500.0,-487.41
3139,-65.49,-500.0,-487.41
3140,-65.48,-500.0,-483.16
3141,-65.46,-500.0,-483.16
3142,-65.46,-500.0,-483.16
3143,-65.14,-500.0,-483.16
3144,-65.15,-500.0,-483.16
3145,-65.05,-500.0,-483.16
3146,-65.09,-500.0,-483.16
3147,-65.09,-500.0,-483.16
3148,-65.1,-500.0,-483.16
3149,-65.08,-500.0,-483.16
3150,-65.11,-500.0,-483.16
3151,-64.83,-500.0,-483.16
3152,-64.8,-500.0,-483.16
3153,-64.78,-500.0,-483.16
3154,-63.72,-500.0,-483.16
3155,-63.69,-500.0,-483.16
3156,-63.67,-500.0,-483.16
3157,-63.67,-500.0,-483.16
3158,-63.58,-500.0,-483.16
3159,-63.58,-500.0,-483.16
3160,-63.66,-500.0,-483.16
3161,-63.66,-500.0,-483.16
3162,-63.68,-500.0,-483.16
3163,-63.7,-500.0,-483.16
3164,-63.68,-500.0,-483.16
3165,-63.76,-500.0,-483.16
3166,-63.75,-500.0,-483.16
3167,-63.77,-500.0,-483.16
3168,-63.75,-500.0,-483.16
3169,-63.71,-500.0,-483.16
3170,-63.73,-500.0,-483.16
3171,-63.79,-500.0,-483.16
3172,-63.72,-500.0,-483.16
3173,-63.69,-500.0,-483.16
3174,-63.66,-500.0,-483.16
3175,-63.66,-500.0,-483.16
3176,-63.67,-500.0,-483.16
3177,-63.67,-500.0,-483.16
3178,-63.65,-500.0,-483.16
3179,-63.59,-500.0,-483.16
3180,-63.64,-500.0,-483.16
3181,-63.66,-500.0,-483.16
3182,-63.66,-500.0,-483.16
3183,-63.62,-500.0,-483.16
3184,-63.61,-500.0,-483.16
3185,-63.59,-500.0,-483.16
3186,-63.61,-500.0,-483.16
3187,-63.56,-500.0,-483.16
3188,-63.55,-500.0,-483.16
3189,-63.55,-500.0,-483.16
3190,-63.57,-500.0,-483.16
3191,-63.53,-500.0,-482.71
3192,-62.8,-500.0,-478.8
3193,-62.76,-500.0,-478.73
3194,-62.76,-500.0,-478.73
3195,-62.77,-500.0,-478.73
3196,-62.71,-500.0,-478.73
3197,-62.7,-500.0,-478.73
3198,-62.73,-500.0,-478.73
3199,-62.68,-500.0,-478.73
3200,-62.7,-500.0,-478.73
3201,-62.73,-500.0,-478.73
3202,-62.76,-500.0,-478.73
3203,-62.77,-500.0,-478.73
3204,-62.73,-500.0,-478.73
3205,-62.75,-500.0,-478.73
3206,-62.69,-500.0,-478.73
3207,-62.7,-500.0,-478.73
3208,-62.69,-500.0,-478.73
3209,-62.69,-500.0,-478.73
3210,-62.73,-500.0,-478.73
3211,-62.69,-500.0,-478.73
3212,-62.64,-500.0,-478.73
3213,-62.64,-500.0,-478.73
3214,-62.68,-500.0,-478.73
3215,-63.13,-500.0,-478.73
3216,-63.11,-500.0,-478.73
3217,-63.14,-500.0,-478.73
3218,-63.12,-500.0,-478.73
3219,-63.13,-500.0,-478.73
3220,-63.15,-500.0,-478.73
3221,-63.18,-500.0,-478.73
3222,-63.34,-500.0,-478.73
3223,-63.34,-500.0,-478.73
3224,-63.32,-500.0,-478.73
3225,-63.27,-500.0,-478.73
3226,-63.28,-500.0,-478.73
3227,-63.9,-500.0,-478.73
3228,-63.9,-500.0,-478.73
3229,-63.89,-500.0,-478.27
3230,-63.83,-500.0,-480.79
3231,-63.8,-500.0,-480.93
3232,-63.83,-500.0,-480.93
3233,-63.81,-500.0,-485.32
3234,-64.44,-500.0,-485.32
3235,-64.43,-500.0,-485.68
3236,-64.43,-500.0,-488.97
3237,-64.46,-500.0,-488.97
3238,-64.44,-500.0,-488.97
3239,-64.43,-500.0,-488.97
3240,-64.46,-500.0,-493.22
3241,-64.49,-500.0,-493.22
3242,-64.48,-500.0,-493.22
3243,-64.47,-500.0,-493.22
3244,-64.48,-500.0,-493.22
3245,-64.51,-500.0,-493.22
3246,-64.6,-500.0,-493.22
3247,-64.63,-500.0,-493.22
3248,-64.58,-500.0,-493.22
3249,-64.56,-500.0,-493.22
3250,-64.52,-500.0,-493.22
3251,-64.49,-500.0,-493.22
3252,-64.52,-500.0,-493.22
3253,-64.53,-500.0,-493.22
3254,-64.52,-500.0,-493.22
3255,-64.5,-500.0,-493.22
3256,-64.49,-500.0,-493.22
3257,-64.52,-500.0,-493.22
3258,-64.52,-500.0,-493.22
3259,-64.48,-500.0,-493.22
3260,-64.36,-500.0,-493.22
3261,-64.37,-500.0,-493.22
3262,-64.39,-500.0,-493.22
3263,-64.39,-500.0,-493.22
3264,-64.6,-500.0,-493.22
3265,-64.52,-500.0,-493.22
3266,-64.5,-500.0,-493.22
3267,-64.47,-500.0,-493.22
3268,-64.47,-500.0,-493.22
3269,-64.47,-500.0,-493.22
3270,-64.46,-500.0,-493.22
3271,-64.42,-500.0,-493.22
3272,-64.42,-500.0,-493.22
3273,-64.41,-500.0,-493.22
3274,-64.46,-500.0,-493.22
3275,-64.47,-500.0,-493.22
3276,-64.48,-500.0,-493.22
3277,-65.29,-500.0,-493.22
3278,-65.27,-500.0,-493.22
3279,-65.29,-500.0,-493.22
3280,-65.22,-500.0,-493.22
3281,-65.26,-500.0,-493.22
3282,-65.24,-500.0,-493.22
3283,-65.24,-500.0,-493.22
3284,-65.24,-500.0,-493.22
3285,-65.27,-500.0,-493.22
3286,-65.23,-500.0,-493.22
3287,-65.26,-500.0,-493.22
3288,-65.26,-500.0,-493.22
3289,-65.34,-500.0,-493.22
3290,-65.33,-500.0,-493.22
3291,-65.33,-500.0,-493.67
3292,-65.33,-500.0,-497.58
3293,-65.41,-500.0,-497.65
3294,-65.57,-500.0,-497.65
3295,-65.54,-500.0,-497.65
3296,-65.52,-500.0,-497.65
3297,-66.0,-500.0,-497.65
3298,-65.98,-500.0,-497.65
3299,-65.98,-500.0,-497.65
3300,-65.98,-500.0,-497.65
3301,-65.98,-500.0,-497.65
3302,-65.98,-500.0,-497.65
3303,-65.95,-500.0,-497.65
3304,-65.91,-500.0,-497.65
3305,-65.89,-500.0,-497.65
3306,-65.89,-500.0,-497.65
3307,-65.93,-500.0,-497.65
3308,-65.9,-500.0,-497.65
3309,-65.89,-500.0,-497.65
